resultId;number;grid;position;positionText;positionOrder;points;laps;fastestLap;rank;fastestLapTime;fastestLapSpeed;raceId;driverId;constructorId;statusId
25465;55;9;0;R;20;0.0;1;\N;0;\N;\N;1076;832;6;20
25466;1;1;1;1;1;26.0;63;55;1;1:18.446;225.281;1077;830;9;1
25467;11;3;2;2;2;18.0;63;52;3;1:18.949;223.845;1077;815;9;1
25468;4;5;3;3;3;15.0;63;61;7;1:20.903;218.439;1077;846;1;1
25469;63;11;4;4;4;12.0;63;57;8;1:20.962;218.280;1077;847;131;1
25470;77;7;5;5;5;10.0;63;43;6;1:20.758;218.831;1077;822;51;1
25471;16;2;6;6;6;8.0;63;63;2;1:18.574;224.914;1077;844;6;1
25472;22;12;7;7;7;6.0;63;61;5;1:20.544;219.412;1077;852;213;1
25473;5;13;8;8;8;4.0;63;47;9;1:21.211;217.610;1077;20;117;1
25474;20;8;9;9;9;2.0;63;61;10;1:21.238;217.538;1077;825;210;1
25475;18;15;10;10;10;1.0;62;46;16;1:21.750;216.176;1077;840;117;11
25476;23;18;11;11;11;0.0;62;61;17;1:21.757;216.157;1077;848;3;11
25477;10;17;12;12;12;0.0;62;34;15;1:21.713;216.274;1077;842;213;11
25478;44;14;13;13;13;0.0;62;50;13;1:21.419;217.054;1077;1;131;11
25479;31;16;14;14;14;0.0;62;37;18;1:21.887;215.814;1077;839;214;11
25480;24;0;15;15;15;0.0;62;61;11;1:21.286;217.410;1077;855;51;11
25481;6;19;16;16;16;0.0;62;62;12;1:21.338;217.271;1077;849;3;11
25482;47;10;17;17;17;0.0;62;55;4;1:18.999;223.704;1077;854;210;11
25483;3;6;18;18;18;0.0;62;61;14;1:21.577;216.634;1077;817;1;11
25484;14;9;0;R;19;0.0;6;5;19;1:39.685;177.282;1077;4;214;130
25485;55;4;0;R;20;0.0;0;\N;0;\N;\N;1077;832;6;4
25486;1;3;1;1;1;26.0;57;54;1;1:31.361;213.255;1078;830;9;1
25487;16;1;2;2;2;18.0;57;53;2;1:31.488;212.959;1078;844;6;1
25488;55;2;3;3;3;15.0;57;56;3;1:31.790;212.258;1078;832;6;1
25489;11;4;4;4;4;12.0;57;54;4;1:31.819;212.191;1078;815;9;1
25490;63;12;5;5;5;10.0;57;56;5;1:32.195;211.325;1078;847;131;1
25491;44;6;6;6;6;8.0;57;55;7;1:32.941;209.629;1078;1;131;1
25492;77;5;7;7;7;6.0;57;56;10;1:33.184;209.083;1078;822;51;1
25493;31;20;8;8;8;4.0;57;56;9;1:33.163;209.130;1078;839;214;1
25494;23;18;9;9;9;2.0;57;57;15;1:33.447;208.494;1078;848;3;1
25495;18;0;10;10;10;1.0;57;52;12;1:33.312;208.796;1078;840;117;1
25496;14;11;11;11;11;0.0;57;53;13;1:33.331;208.753;1078;4;214;1
25497;22;9;12;12;12;0.0;57;55;8;1:33.035;209.417;1078;852;213;1
25498;3;14;13;13;13;0.0;57;56;11;1:33.265;208.901;1078;817;1;1
25499;6;19;14;14;14;0.0;57;53;18;1:34.169;206.896;1078;849;3;1
25500;47;15;15;15;15;0.0;57;57;6;1:32.528;210.565;1078;854;210;1
25501;20;16;16;16;16;0.0;56;52;17;1:33.511;208.351;1078;825;210;33
25502;5;0;17;17;17;0.0;54;50;16;1:33.479;208.423;1078;20;117;4
25503;10;7;0;R;18;0.0;45;38;19;1:34.487;206.199;1078;842;213;22
25504;4;8;0;R;19;0.0;39;37;14;1:33.411;208.575;1078;846;1;4
25505;24;17;0;R;20;0.0;6;4;20;1:35.731;203.520;1078;855;51;47
25506;1;2;1;1;1;25.0;66;46;4;1:25.456;196.943;1079;830;9;1
25507;11;5;2;2;2;19.0;66;55;1;1:24.108;200.099;1079;815;9;1
25508;63;4;3;3;3;15.0;66;53;3;1:24.636;198.851;1079;847;131;1
25509;55;3;4;4;4;12.0;66;49;7;1:25.985;195.731;1079;832;6;1
25510;44;6;5;5;5;10.0;66;51;2;1:24.253;199.755;1079;1;131;1
25511;77;7;6;6;6;8.0;66;36;8;1:26.395;194.802;1079;822;51;1
25512;31;12;7;7;7;6.0;66;54;6;1:25.935;195.845;1079;839;214;1
25513;4;11;8;8;8;4.0;66;53;5;1:25.619;196.568;1079;846;1;1
25514;14;20;9;9;9;2.0;65;56;9;1:26.599;194.344;1079;4;214;11
25515;22;13;10;10;10;1.0;65;59;10;1:26.828;193.831;1079;852;213;11
25516;5;16;11;11;11;0.0;65;59;18;1:27.629;192.059;1079;20;117;11
25517;3;9;12;12;12;0.0;65;54;15;1:27.285;192.816;1079;817;1;11
25518;10;14;13;13;13;0.0;65;51;12;1:26.987;193.477;1079;842;213;11
25519;47;10;14;14;14;0.0;65;32;16;1:27.447;192.459;1079;854;210;11
25520;18;17;15;15;15;0.0;65;54;11;1:26.876;193.724;1079;840;117;11
25521;6;19;16;16;16;0.0;64;52;14;1:27.246;192.902;1079;849;3;12
25522;20;8;17;17;17;0.0;64;3;17;1:27.537;192.261;1079;825;210;12
25523;23;18;18;18;18;0.0;64;56;19;1:28.281;190.641;1079;848;3;12
25524;24;15;0;R;19;0.0;28;12;20;1:28.415;190.352;1079;855;51;75
25525;16;1;0;R;20;0.0;27;25;13;1:27.030;193.381;1079;844;6;101
25526;11;3;1;1;1;25.0;64;46;4;1:16.028;158.010;1080;815;9;1
25527;55;2;2;2;2;18.0;64;47;7;1:16.421;157.197;1080;832;6;1
25528;1;4;3;3;3;15.0;64;47;5;1:16.052;157.960;1080;830;9;1
25529;16;1;4;4;4;12.0;64;46;6;1:16.249;157.552;1080;844;6;1
25530;63;6;5;5;5;10.0;64;42;8;1:16.830;156.360;1080;847;131;1
25531;4;5;6;6;6;9.0;64;55;1;1:14.693;160.834;1080;846;1;1
25532;14;7;7;7;7;6.0;64;50;3;1:15.882;158.314;1080;4;214;1
25533;44;8;8;8;8;4.0;64;51;9;1:17.203;155.605;1080;1;131;1
25534;77;12;9;9;9;2.0;64;57;14;1:17.600;154.809;1080;822;51;1
25535;5;9;10;10;10;1.0;64;54;12;1:17.558;154.893;1080;20;117;1
25536;10;17;11;11;11;0.0;64;61;10;1:17.344;155.321;1080;842;213;1
25537;31;10;12;12;12;0.0;64;50;13;1:17.571;154.867;1080;839;214;1
25538;3;14;13;13;13;0.0;64;59;11;1:17.532;154.945;1080;817;1;1
25539;18;18;14;14;14;0.0;64;56;15;1:17.672;154.665;1080;840;117;1
25540;6;19;15;15;15;0.0;63;43;18;1:18.579;152.880;1080;849;3;11
25541;24;20;16;16;16;0.0;63;52;17;1:18.200;153.621;1080;855;51;11
25542;22;11;17;17;17;0.0;63;61;2;1:15.334;159.465;1080;852;213;11
25543;23;16;0;R;18;0.0;48;40;16;1:18.023;153.969;1080;848;3;26
25544;47;15;0;R;19;0.0;24;24;19;1:24.778;141.701;1080;854;210;3
25545;20;13;0;R;20;0.0;19;18;20;1:33.754;128.135;1080;825;210;34
25546;1;3;1;1;1;25.0;51;50;2;1:46.050;203.779;1081;830;9;1
25547;11;2;2;2;2;19.0;51;36;1;1:46.046;203.787;1081;815;9;1
25548;63;5;3;3;3;15.0;51;42;4;1:47.177;201.636;1081;847;131;1
25549;44;7;4;4;4;12.0;51;39;3;1:47.044;201.887;1081;1;131;1
25550;10;6;5;5;5;10.0;51;39;16;1:48.519;199.143;1081;842;213;1
25551;5;9;6;6;6;8.0;51;41;12;1:48.206;199.719;1081;20;117;1
25552;14;10;7;7;7;6.0;51;49;8;1:47.989;200.120;1081;4;214;1
25553;3;12;8;8;8;4.0;51;44;13;1:48.276;199.589;1081;817;1;1
25554;4;11;9;9;9;2.0;51;37;9;1:47.997;200.105;1081;846;1;1
25555;31;13;10;10;10;1.0;51;36;14;1:48.297;199.551;1081;839;214;1
25556;77;15;11;11;11;0.0;50;42;11;1:48.179;199.768;1081;822;51;11
25557;23;17;12;12;12;0.0;50;48;7;1:47.966;200.163;1081;848;3;11
25558;22;8;13;13;13;0.0;50;42;5;1:47.523;200.987;1081;852;213;11
25559;47;20;14;14;14;0.0;50;40;15;1:48.410;199.343;1081;854;210;11
25560;6;18;15;15;15;0.0;50;37;20;1:49.583;197.209;1081;849;3;11
25561;18;19;16;16;16;0.0;46;38;10;1:48.038;200.029;1081;840;117;76
25562;20;16;0;R;17;0.0;31;12;18;1:48.789;198.648;1081;825;210;131
25563;24;14;0;R;18;0.0;23;12;17;1:48.723;198.769;1081;855;51;9
25564;16;1;0;R;19;0.0;21;13;6;1:47.531;200.972;1081;844;6;131
25565;55;4;0;R;20;0.0;8;3;19;1:48.978;198.304;1081;832;6;9
25566;1;1;1;1;1;25.0;70;64;2;1:15.839;207.012;1082;830;9;1
25567;55;3;2;2;2;19.0;70;63;1;1:15.749;207.258;1082;832;6;1
25568;44;4;3;3;3;15.0;70;69;4;1:16.167;206.120;1082;1;131;1
25569;63;8;4;4;4;12.0;70;63;5;1:16.418;205.443;1082;847;131;1
25570;16;19;5;5;5;10.0;70;62;3;1:15.901;206.843;1082;844;6;1
25571;31;7;6;6;6;8.0;70;62;9;1:17.110;203.600;1082;839;214;1
25572;77;11;7;7;7;6.0;70;64;8;1:17.010;203.864;1082;822;51;1
25573;24;10;8;8;8;4.0;70;60;7;1:16.927;204.084;1082;855;51;1
25574;14;2;9;9;9;2.0;70;63;6;1:16.578;205.014;1082;4;214;1
25575;18;17;10;10;10;1.0;70;64;10;1:17.421;202.782;1082;840;117;1
25576;3;9;11;11;11;0.0;70;59;13;1:17.932;201.452;1082;817;1;1
25577;5;16;12;12;12;0.0;70;63;15;1:17.956;201.390;1082;20;117;1
25578;23;12;13;13;13;0.0;70;59;14;1:17.951;201.403;1082;848;3;1
25579;10;15;14;14;14;0.0;70;60;12;1:17.810;201.768;1082;842;213;1
25580;4;14;15;15;15;0.0;70;63;11;1:17.495;202.588;1082;846;1;1
25581;6;18;16;16;16;0.0;70;61;18;1:18.540;199.893;1082;849;3;1
25582;20;5;17;17;17;0.0;70;11;16;1:18.046;201.158;1082;825;210;1
25583;22;20;0;R;18;0.0;47;15;17;1:18.309;200.482;1082;852;213;3
25584;47;6;0;R;19;0.0;18;13;20;1:18.967;198.812;1082;854;210;5
25585;11;13;0;R;20;0.0;7;7;19;1:18.844;199.122;1082;815;9;6
25586;55;1;1;1;1;25.0;52;44;2;1:30.813;233.530;1083;832;6;1
25587;11;4;2;2;2;18.0;52;47;3;1:30.937;233.212;1083;815;9;1
25588;44;5;3;3;3;16.0;52;52;1;1:30.510;234.312;1083;1;131;1
25589;16;3;4;4;4;12.0;52;52;4;1:31.282;232.330;1083;844;6;1
25590;14;7;5;5;5;10.0;52;47;5;1:31.609;231.501;1083;4;214;1
25591;4;6;6;6;6;8.0;52;47;6;1:31.645;231.410;1083;846;1;1
25592;1;2;7;7;7;6.0;52;44;8;1:32.354;229.633;1083;830;9;1
25593;47;19;8;8;8;4.0;52;48;7;1:32.109;230.244;1083;854;210;1
25594;5;18;9;9;9;2.0;52;52;10;1:32.471;229.343;1083;20;117;1
25595;20;17;10;10;10;1.0;52;52;12;1:32.661;228.872;1083;825;210;1
25596;18;20;11;11;11;0.0;52;52;9;1:32.379;229.571;1083;840;117;1
25597;6;10;12;12;12;0.0;52;48;13;1:33.286;227.339;1083;849;3;1
25598;3;14;13;13;13;0.0;52;34;11;1:32.644;228.914;1083;817;1;1
25599;22;13;14;14;14;0.0;52;51;15;1:33.832;226.016;1083;852;213;1
25600;31;15;0;R;15;0.0;37;37;14;1:33.537;226.729;1083;839;214;48
25601;10;11;0;R;16;0.0;26;18;16;1:34.614;224.148;1083;842;213;130
25602;77;12;0;R;17;0.0;20;19;17;1:35.103;222.996;1083;822;51;6
25603;63;8;0;R;18;0.0;0;\N;0;\N;\N;1083;847;131;4
25604;24;9;0;R;19;0.0;0;\N;0;\N;\N;1083;855;51;4
25605;23;16;0;R;20;0.0;0;\N;0;\N;\N;1083;848;3;4
25606;16;2;1;1;1;25.0;71;62;2;1:07.583;230.010;1084;844;6;1
25607;1;1;2;2;2;19.0;71;62;1;1:07.275;231.063;1084;830;9;1
25608;44;8;3;3;3;15.0;71;63;5;1:09.000;225.286;1084;1;131;1
25609;63;4;4;4;4;12.0;71;61;6;1:09.075;225.042;1084;847;131;1
25610;31;6;5;5;5;10.0;71;62;10;1:09.559;223.476;1084;839;214;1
25611;47;9;6;6;6;8.0;70;50;11;1:09.625;223.264;1084;854;210;11
25612;4;10;7;7;7;6.0;70;62;8;1:09.304;224.298;1084;846;1;11
25613;20;7;8;8;8;4.0;70;61;14;1:09.938;222.265;1084;825;210;11
25614;3;11;9;9;9;2.0;70;61;13;1:09.924;222.309;1084;817;1;11
25615;14;19;10;10;10;1.0;70;62;3;1:08.558;226.739;1084;4;214;11
25616;77;0;11;11;11;0.0;70;61;7;1:09.266;224.421;1084;822;51;11
25617;23;15;12;12;12;0.0;70;60;12;1:09.669;223.123;1084;848;3;11
25618;18;12;13;13;13;0.0;70;64;17;1:10.048;221.916;1084;840;117;11
25619;24;13;14;14;14;0.0;70;50;9;1:09.380;224.053;1084;855;51;11
25620;10;14;15;15;15;0.0;70;61;18;1:10.104;221.739;1084;842;213;11
25621;22;16;16;16;16;0.0;70;62;16;1:10.023;221.995;1084;852;213;11
25622;5;18;17;17;17;0.0;70;62;15;1:10.001;222.065;1084;20;117;11
25623;55;3;0;R;18;0.0;56;55;4;1:08.649;226.438;1084;832;6;131
25624;6;17;0;R;19;0.0;48;14;19;1:10.890;219.280;1084;849;3;140
25625;11;5;0;R;20;0.0;24;5;20;1:11.843;216.371;1084;815;9;130
25626;1;2;1;1;1;25.0;53;30;2;1:37.491;215.724;1085;830;9;1
25627;44;4;2;2;2;18.0;53;30;4;1:37.668;215.333;1085;1;131;1
25628;63;6;3;3;3;15.0;53;51;3;1:37.548;215.598;1085;847;131;1
25629;11;3;4;4;4;12.0;53;45;5;1:37.780;215.086;1085;815;9;1
25630;55;19;5;5;5;11.0;53;51;1;1:35.781;219.575;1085;832;6;1
25631;14;7;6;6;6;8.0;53;53;8;1:38.160;214.254;1085;4;214;1
25632;4;5;7;7;7;6.0;53;43;11;1:39.037;212.356;1085;846;1;1
25633;31;10;8;8;8;4.0;53;53;9;1:38.684;213.116;1085;839;214;1
25634;3;9;9;9;9;2.0;53;27;14;1:39.133;212.151;1085;817;1;1
25635;18;15;10;10;10;1.0;53;52;15;1:39.185;212.040;1085;840;117;1
25636;5;12;11;11;11;0.0;53;43;12;1:39.044;212.341;1085;20;117;1
25637;10;14;12;12;12;0.0;53;53;10;1:38.786;212.896;1085;842;213;1
25638;23;13;13;13;13;0.0;53;53;16;1:39.199;212.010;1085;848;3;1
25639;77;11;14;14;14;0.0;53;52;6;1:37.963;214.685;1085;822;51;1
25640;47;17;15;15;15;0.0;53;48;13;1:39.068;212.290;1085;854;210;1
25641;24;16;16;16;16;0.0;47;25;18;1:39.368;211.649;1085;855;51;16
25642;6;18;0;R;17;0.0;40;40;19;1:39.650;211.050;1085;849;3;130
25643;20;20;0;R;18;0.0;37;11;17;1:39.265;211.869;1085;825;210;130
25644;16;1;0;R;19;0.0;17;4;7;1:38.088;214.411;1085;844;6;3
25645;22;8;0;R;20;0.0;17;4;20;1:40.216;209.858;1085;852;213;140
25646;1;10;1;1;1;25.0;70;45;6;1:22.126;192.041;1086;830;9;1
25647;44;7;2;2;2;19.0;70;57;1;1:21.386;193.787;1086;1;131;1
25648;63;1;3;3;3;15.0;70;57;9;1:22.766;190.556;1086;847;131;1
25649;55;2;4;4;4;12.0;70;51;4;1:22.000;192.336;1086;832;6;1
25650;11;11;5;5;5;10.0;70;44;3;1:21.940;192.477;1086;815;9;1
25651;16;3;6;6;6;8.0;70;57;2;1:21.622;193.227;1086;844;6;1
25652;4;4;7;7;7;6.0;70;47;11;1:23.043;189.920;1086;846;1;1
25653;14;6;8;8;8;4.0;69;47;18;1:23.979;187.804;1086;4;214;11
25654;31;5;9;9;9;2.0;69;60;20;1:24.149;187.424;1086;839;214;11
25655;5;18;10;10;10;1.0;69;51;10;1:22.824;190.423;1086;20;117;11
25656;18;14;11;11;11;0.0;69;51;7;1:22.437;191.317;1086;840;117;11
25657;10;0;12;12;12;0.0;69;58;14;1:23.199;189.564;1086;842;213;11
25658;24;12;13;13;13;0.0;69;58;5;1:22.029;192.268;1086;855;51;11
25659;47;15;14;14;14;0.0;69;50;13;1:23.151;189.674;1086;854;210;11
25660;3;9;15;15;15;0.0;69;63;17;1:23.654;188.533;1086;817;1;11
25661;20;13;16;16;16;0.0;69;37;15;1:23.511;188.856;1086;825;210;11
25662;23;17;17;17;17;0.0;69;43;12;1:23.047;189.911;1086;848;3;11
25663;6;19;18;18;18;0.0;69;60;8;1:22.478;191.221;1086;849;3;11
25664;22;16;19;19;19;0.0;68;58;16;1:23.538;188.795;1086;852;213;12
25665;77;8;20;20;20;0.0;65;60;19;1:24.002;187.752;1086;822;51;131
25666;1;14;1;1;1;26.0;44;32;1;1:49.354;230.575;1087;830;9;1
25667;11;2;2;2;2;18.0;44;29;3;1:50.764;227.640;1087;815;9;1
25668;55;1;3;3;3;15.0;44;32;7;1:51.977;225.174;1087;832;6;1
25669;63;5;4;4;4;12.0;44;31;4;1:50.793;227.581;1087;847;131;1
25670;14;3;5;5;5;10.0;44;35;13;1:52.868;223.397;1087;4;214;1
25671;16;15;6;6;6;8.0;44;44;2;1:49.984;229.255;1087;844;6;1
25672;31;16;7;7;7;6.0;44;36;6;1:51.717;225.698;1087;839;214;1
25673;5;10;8;8;8;4.0;44;40;11;1:52.515;224.098;1087;20;117;1
25674;10;0;9;9;9;2.0;44;24;15;1:53.002;223.132;1087;842;213;1
25675;23;6;10;10;10;1.0;44;28;16;1:53.055;223.027;1087;848;3;1
25676;18;9;11;11;11;0.0;44;29;14;1:52.880;223.373;1087;840;117;1
25677;4;17;12;12;12;0.0;44;31;5;1:51.678;225.777;1087;846;1;1
25678;22;0;13;13;13;0.0;44;32;10;1:52.436;224.255;1087;852;213;1
25679;24;18;14;14;14;0.0;44;30;9;1:52.317;224.493;1087;855;51;1
25680;3;7;15;15;15;0.0;44;34;17;1:53.080;222.978;1087;817;1;1
25681;20;12;16;16;16;0.0;43;29;18;1:53.332;222.482;1087;825;210;11
25682;47;19;17;17;17;0.0;43;35;12;1:52.646;223.837;1087;854;210;11
25683;6;11;18;18;18;0.0;43;38;8;1:52.256;224.615;1087;849;3;11
25684;77;13;0;R;19;0.0;1;\N;0;\N;\N;1087;822;51;3
25685;44;4;0;R;20;0.0;0;\N;0;\N;\N;1087;1;131;130
25686;1;1;1;1;1;26.0;72;62;1;1:13.652;208.173;1088;830;9;1
25687;63;6;2;2;2;18.0;72;72;2;1:13.671;208.119;1088;847;131;1
25688;16;2;3;3;3;15.0;72;62;6;1:14.413;206.044;1088;844;6;1
25689;44;4;4;4;4;12.0;72;54;3;1:13.854;207.604;1088;1;131;1
25690;11;5;5;5;5;10.0;72;63;5;1:14.404;206.069;1088;815;9;1
25691;14;13;6;6;6;8.0;72;51;4;1:14.144;206.792;1088;4;214;1
25692;4;7;7;7;7;6.0;72;63;8;1:14.706;205.236;1088;846;1;1
25693;55;3;8;8;8;4.0;72;63;7;1:14.643;205.409;1088;832;6;1
25694;31;12;9;9;9;2.0;72;64;11;1:15.084;204.203;1088;839;214;1
25695;18;10;10;10;10;1.0;72;65;10;1:15.043;204.314;1088;840;117;1
25696;10;11;11;11;11;0.0;72;65;12;1:15.165;203.983;1088;842;213;1
25697;23;15;12;12;12;0.0;72;65;15;1:15.534;202.986;1088;848;3;1
25698;47;8;13;13;13;0.0;72;51;13;1:15.233;203.798;1088;854;210;1
25699;5;19;14;14;14;0.0;72;50;9;1:14.862;204.808;1088;20;117;1
25700;20;18;15;15;15;0.0;72;53;14;1:15.369;203.431;1088;825;210;1
25701;24;14;16;16;16;0.0;72;63;17;1:15.940;201.901;1088;855;51;1
25702;3;17;17;17;17;0.0;72;52;16;1:15.577;202.871;1088;817;1;1
25703;6;20;18;18;18;0.0;71;62;18;1:16.066;201.567;1088;849;3;11
25704;77;16;0;R;19;0.0;53;51;19;1:16.844;199.526;1088;822;51;5
25705;22;9;0;R;20;0.0;43;16;20;1:17.138;198.765;1088;852;213;24
25706;1;7;1;1;1;25.0;53;38;6;1:24.745;246.088;1089;830;9;1
25707;16;1;2;2;2;18.0;53;38;2;1:24.336;247.282;1089;844;6;1
25708;63;2;3;3;3;15.0;53;40;7;1:25.288;244.522;1089;847;131;1
25709;55;18;4;4;4;12.0;53;41;4;1:24.446;246.960;1089;832;6;1
25710;44;19;5;5;5;10.0;53;43;3;1:24.434;246.995;1089;1;131;1
25711;11;13;6;6;6;9.0;53;46;1;1:24.030;248.182;1089;815;9;1
25712;4;3;7;7;7;6.0;53;43;5;1:24.718;246.167;1089;846;1;1
25713;10;5;8;8;8;4.0;53;30;14;1:26.718;240.489;1089;842;213;1
25714;45;8;9;9;9;2.0;53;41;13;1:26.624;240.750;1089;856;3;1
25715;24;9;10;10;10;1.0;53;41;10;1:26.361;241.484;1089;855;51;1
25716;31;14;11;11;11;0.0;53;37;11;1:26.593;240.837;1089;839;214;1
25717;47;17;12;12;12;0.0;53;43;8;1:25.298;244.493;1089;854;210;1
25718;77;15;13;13;13;0.0;52;45;9;1:25.706;243.329;1089;822;51;11
25719;22;20;14;14;14;0.0;52;43;17;1:26.857;240.105;1089;852;213;11
25720;6;10;15;15;15;0.0;52;17;15;1:26.798;240.268;1089;849;3;11
25721;20;16;16;16;16;0.0;52;37;16;1:26.798;240.268;1089;825;210;11
25722;3;4;0;R;17;0.0;45;39;12;1:26.603;240.809;1089;817;1;44
25723;18;12;0;R;18;0.0;39;34;19;1:27.467;238.430;1089;840;117;5
25724;14;6;0;R;19;0.0;31;7;18;1:27.203;239.152;1089;4;214;34
25725;5;11;0;R;20;0.0;10;4;20;1:27.501;238.337;1089;20;117;5
25726;11;2;1;1;1;25.0;59;57;2;1:48.165;168.509;1091;815;9;1
25727;16;1;2;2;2;18.0;59;54;4;1:48.753;167.598;1091;844;6;1
25728;55;4;3;3;3;15.0;59;59;3;1:48.414;168.122;1091;832;6;1
25729;4;6;4;4;4;12.0;59;56;6;1:49.212;166.893;1091;846;1;1
25730;3;16;5;5;5;10.0;59;57;12;1:51.006;164.196;1091;817;1;1
25731;18;11;6;6;6;8.0;59;58;7;1:50.283;165.272;1091;840;117;1
25732;1;8;7;7;7;6.0;59;52;5;1:49.142;167.000;1091;830;9;1
25733;5;13;8;8;8;4.0;59;58;11;1:50.669;164.696;1091;20;117;1
25734;44;3;9;9;9;2.0;59;58;10;1:50.622;164.766;1091;1;131;1
25735;10;7;10;10;10;1.0;59;56;9;1:50.569;164.845;1091;842;213;1
25736;77;15;11;11;11;0.0;59;52;13;1:51.864;162.937;1091;822;51;1
25737;20;9;12;12;12;0.0;59;59;14;1:52.067;162.641;1091;825;210;1
25738;47;12;13;13;13;0.0;58;58;8;1:50.290;165.262;1091;854;210;11
25739;63;0;14;14;14;0.0;57;54;1;1:46.458;171.211;1091;847;131;12
25740;22;10;0;R;15;0.0;34;32;15;1:58.716;153.532;1091;852;213;3
25741;31;17;0;R;16;0.0;26;24;17;2:01.105;150.504;1091;839;214;5
25742;23;18;0;R;17;0.0;25;24;18;2:02.121;149.251;1091;848;3;130
25743;14;5;0;R;18;0.0;20;19;16;2:00.463;151.306;1091;4;214;5
25744;6;19;0;R;19;0.0;7;5;20;2:05.585;145.135;1091;849;3;130
25745;24;14;0;R;20;0.0;6;5;19;2:05.556;145.168;1091;855;51;4
25746;1;1;1;1;1;25.0;28;10;4;1:44.911;199.266;1092;830;9;1
25747;11;4;2;2;2;18.0;28;11;9;1:46.120;196.995;1092;815;9;1
25748;16;2;3;3;3;15.0;28;10;3;1:44.489;200.070;1092;844;6;1
25749;31;5;4;4;4;12.0;28;11;11;1:46.559;196.184;1092;839;214;1
25750;44;6;5;5;5;10.0;28;11;7;1:45.530;198.097;1092;1;131;1
25751;5;9;6;6;6;8.0;28;13;12;1:46.964;195.441;1092;20;117;1
25752;14;7;7;7;7;6.0;28;25;2;1:44.412;200.218;1092;4;214;1
25753;63;8;8;8;8;4.0;28;21;13;1:47.004;195.368;1092;847;131;1
25754;6;20;9;9;9;2.0;28;12;18;1:48.371;192.904;1092;849;3;1
25755;4;10;10;10;10;1.0;28;8;17;1:48.175;193.253;1092;846;1;1
25756;3;11;11;11;11;0.0;28;11;15;1:47.843;193.848;1092;817;1;1
25757;18;19;12;12;12;0.0;28;21;5;1:45.205;198.709;1092;840;117;1
25758;22;13;13;13;13;0.0;28;22;8;1:45.893;197.418;1092;852;213;1
25759;20;18;14;14;14;0.0;28;10;16;1:48.072;193.437;1092;825;210;1
25760;77;12;15;15;15;0.0;28;11;14;1:47.820;193.889;1092;822;51;1
25761;24;14;16;16;16;0.0;28;20;1;1:44.411;200.220;1092;855;51;1
25762;47;15;17;17;17;0.0;28;22;6;1:45.387;198.366;1092;854;210;1
25763;10;17;18;18;18;0.0;28;13;10;1:46.545;196.210;1092;842;213;1
25764;55;3;0;R;19;0.0;0;\N;0;\N;\N;1092;832;6;3
25765;23;16;0;R;20;0.0;0;\N;0;\N;\N;1092;848;3;9
25766;1;2;1;1;1;25.0;56;37;2;1:39.541;199.383;1093;830;9;1
25767;44;3;2;2;2;18.0;56;45;5;1:39.830;198.805;1093;1;131;1
25768;16;12;3;3;3;15.0;56;37;4;1:39.731;199.003;1093;844;6;1
25769;11;9;4;4;4;12.0;56;44;3;1:39.563;199.339;1093;815;9;1
25770;63;4;5;5;5;11.0;56;56;1;1:38.788;200.902;1093;847;131;1
25771;4;6;6;6;6;8.0;56;49;7;1:41.322;195.878;1093;846;1;1
25772;14;14;7;7;7;6.0;56;39;8;1:41.538;195.461;1093;4;214;1
25773;5;10;8;8;8;4.0;56;35;16;1:42.546;193.540;1093;20;117;1
25774;20;13;9;9;9;2.0;56;36;11;1:42.206;194.184;1093;825;210;1
25775;22;19;10;10;10;1.0;56;49;6;1:41.243;196.031;1093;852;213;1
25776;31;0;11;11;11;0.0;56;39;13;1:42.394;193.827;1093;839;214;1
25777;24;18;12;12;12;0.0;56;46;15;1:42.471;193.682;1093;855;51;1
25778;23;8;13;13;13;0.0;56;55;9;1:41.674;195.200;1093;848;3;1
25779;10;11;14;14;14;0.0;56;55;12;1:42.320;193.967;1093;842;213;1
25780;47;16;15;15;15;0.0;56;51;10;1:41.804;194.951;1093;854;210;1
25781;3;15;16;16;16;0.0;56;55;14;1:42.420;193.778;1093;817;1;1
25782;6;17;17;17;17;0.0;56;54;19;1:43.485;191.784;1093;849;3;1
25783;18;5;0;R;18;0.0;21;3;17;1:43.080;192.537;1093;840;117;4
25784;77;7;0;R;19;0.0;16;4;18;1:43.391;191.958;1093;822;51;20
25785;55;1;0;R;20;0.0;1;\N;0;\N;\N;1093;832;6;130
25786;1;1;1;1;1;25.0;71;36;4;1:22.046;188.850;1094;830;9;1
25787;44;3;2;2;2;18.0;71;32;5;1:22.062;188.813;1094;1;131;1
25788;11;4;3;3;3;15.0;71;30;2;1:21.775;189.476;1094;815;9;1
25789;63;2;4;4;4;13.0;71;71;1;1:20.153;193.310;1094;847;131;1
25790;55;5;5;5;5;10.0;71;32;6;1:22.199;188.498;1094;832;6;1
25791;16;7;6;6;6;8.0;71;48;10;1:22.603;187.576;1094;844;6;1
25792;3;11;7;7;7;6.0;70;48;3;1:22.022;188.905;1094;817;1;11
25793;31;10;8;8;8;4.0;70;48;14;1:23.279;186.054;1094;839;214;11
25794;4;8;9;9;9;2.0;70;48;17;1:23.402;185.779;1094;846;1;11
25795;77;6;10;10;10;1.0;70;43;16;1:23.363;185.866;1094;822;51;11
25796;10;14;11;11;11;0.0;70;42;8;1:22.277;188.319;1094;842;213;11
